sweep_id,mae/x,mae/y,mae/z,mae/pitch,mae/roll,mae/yaw,drift/final_drift_rate,drift/avg_drift_rate,drift/max_drift,drift/sum_of_drift,drift/hausdorff,ddf/5pt-avg_global_displacement_error,ddf/5pt-max_global_displacement_error,ddf/5pt-avg_local_displacement_error,ddf/5pt-max_local_displacement_error,ddf/5pt-tusrec_final_score,ddf/5pt-relative_global_err_pct,inference_time,total_time
sweep_00031,1.8913592335039275,19.972944541640768,35.16822377384212,7.81770842425353,6.542053017379632,13.197924081456058,47.83677012204039,45.755858156825454,90.06938152764589,29212.001888311897,89.92933906832005,44.67445373535156,96.3713150024414,0.23538720607757568,1.4857715368270874,0.6890032627551934,0.5027643442153931,1.1866672039031982,5.3864219188690186
sweep_00032,6.124360723116201,4.601159020455601,33.070190609260216,10.187954656938224,3.2074842142901536,4.054839494080842,48.902362576482005,47.06783203925857,77.03480225890452,19299.240537805385,76.78930296740832,34.480567932128906,77.72057342529297,0.181930273771286,0.5177789926528931,0.602492729516477,0.46559664607048035,0.9647295475006104,4.653188705444336
sweep_00033,2.903854303310937,13.653114485296735,10.011055808418437,8.438017255826049,2.803957955875432,8.871953374329477,28.784781771112517,29.91891666028005,37.18055870816984,7348.38299160781,37.18055870816984,21.478557586669922,42.85442352294922,0.1797114908695221,5.377893447875977,0.7326925737451674,0.3533030152320862,0.8152315616607666,5.223379135131836
sweep_00034,5.0324047384038595,7.127382664183679,31.598501423768163,9.658178977683278,4.774686956793801,7.027989390945332,42.656329258909466,40.137240438602156,73.06714216837108,19953.0497751726,73.06551635963366,35.1643180847168,73.8624496459961,0.22808551788330078,7.0643486976623535,0.7458173700837951,0.4252740740776062,1.033820390701294,5.336756467819214
sweep_00035,3.013307487613186,8.21317762204905,35.29385591351135,5.294056150859449,5.251651913932682,13.512237148230296,47.048873739596466,57.84009301780176,69.37124764073795,23021.97911707854,68.94028996940155,41.33376693725586,74.67235565185547,0.2213895320892334,0.7757939100265503,0.5805466806638808,0.6034114360809326,1.0356907844543457,4.898304462432861
sweep_00036,5.857952508462597,13.258024252149477,12.882226332644533,7.0087029800123375,5.917620511217735,8.928543171775788,28.886730309727543,23.804479493846028,55.74953685750995,13287.890702091518,55.74953685750995,23.992219924926758,60.00590896606445,0.2501097619533539,1.1853859424591064,0.694587336421953,0.29863324761390686,1.1225576400756836,5.095228672027588
sweep_00037,3.5350767209148133,19.461841471664613,6.0851104715044615,2.604921064507403,9.180088985342337,16.40164802972064,26.504950995260547,19.105219886758835,51.118654673132426,9850.32740977997,47.65158709576355,30.59775733947754,59.20062255859375,0.2483544498682022,1.1974952220916748,0.6378782430279362,0.293064683675766,0.794466495513916,3.9338858127593994
sweep_00038,12.582089424155159,10.838920061643844,11.234032174426686,4.7079324884004725,7.620856844811297,9.65078122895636,25.39060022726075,29.04921939619833,42.34651274097818,12048.555143895015,41.73822025286097,23.905927658081055,46.24155807495117,0.21125568449497223,0.8593119382858276,0.6185889388694288,0.3191271722316742,1.0338513851165771,4.692523956298828
sweep_00039,6.878944175864867,9.158442573063182,8.317242519551305,13.206437616100319,4.228805286555854,11.017523559980816,22.660327805486165,17.60718197555501,37.22059268266133,6130.1661684314695,37.22059268266133,23.3557186126709,49.01425552368164,0.21823439002037048,0.6641237139701843,0.5974431430059814,0.3016085624694824,0.7330968379974365,3.705134868621826
sweep_00040,10.444757635444489,7.930546248005482,12.55439418152403,5.698822360973926,7.1762189211647325,6.888246027263399,29.900590105902108,29.013662097228785,52.22662878986043,12838.41205477668,51.29174137452774,23.123186111450195,53.74253463745117,0.2702692747116089,1.429206132888794,0.6903184776556051,0.33130356669425964,1.1454181671142578,6.778587579727173
sweep_00041,4.791751383308329,3.81780084899068,16.74034829428407,11.608830265316623,6.179384527957348,6.405433191058093,21.090117841969523,20.50782596313664,37.847311509877514,11297.89134010782,37.847311509877514,22.661161422729492,45.689796447753906,0.2142358422279358,0.9023947715759277,0.6333066406097596,0.2586335241794586,1.0616803169250488,4.959105730056763
sweep_00042,12.913158470949478,12.41775379867179,16.50025862742852,7.23320265810399,12.214955948163038,1.9766305094354,33.06418036411864,29.420048460479936,62.09718079092527,15141.893490861357,60.38083890096378,29.07533836364746,64.70020294189453,0.22024692595005035,1.147665023803711,0.6793528488238679,0.3417889177799225,1.0307848453521729,4.600213289260864
sweep_00043,7.819084411055264,10.86785226408243,27.597217097806304,4.908774010574724,14.211270376388661,5.889471376704205,36.0464726416526,23.64423994384913,76.20186221272377,18015.793086401478,66.25010753018047,32.93840408325195,78.58570098876953,0.24428397417068481,1.2700486183166504,0.6942589308333119,0.24732543528079987,0.9393506050109863,4.353659152984619
sweep_00044,9.220372721954272,4.4854953435882265,25.084599929185877,4.989254183195856,6.1106197613691124,1.6238987297557588,28.1048625374341,30.173389060121043,50.60095672226405,13904.27550937845,50.25709235840192,27.595186233520508,51.44426345825195,0.1999814808368683,0.7673258185386658,0.6014846339804826,0.29437315464019775,0.892845630645752,4.217373371124268
sweep_00045,2.2472401054290705,4.389267492738772,25.444509008174677,2.2200164826474325,5.565370513953361,10.64185931414395,33.208481253624036,26.66027409606306,62.130361012953195,15083.308230653114,62.130361012953195,30.0589599609375,68.88818359375,0.1865418702363968,0.4895193576812744,0.5912921514316312,0.31792891025543213,0.9616396427154541,4.643753528594971
sweep_00046,8.112262207175675,6.72789070069043,24.208627869922807,6.156171461858531,4.329264001347595,4.067414672072937,30.4693795514638,43.71376551013527,56.508470099443436,19615.423990329735,56.508470099443436,28.131839752197266,57.735321044921875,0.22327221930027008,0.7000007629394531,0.5968923795097095,0.3398871421813965,1.205439805984497,6.222214460372925
sweep_00047,12.628562002934634,5.958281483018798,36.43378894701578,4.00397186801173,18.038468655432,8.374309811932093,43.20637254127911,32.25632782655411,90.79934166916185,22968.28663978656,90.79934166916185,43.29257583618164,94.01549530029297,0.2768203914165497,1.1478180885314941,0.6491728146938474,0.3597956597805023,1.0156118869781494,6.456751823425293
sweep_00048,9.030542649681342,11.582556457316423,9.449602734095215,11.342072949034058,3.5230408329746017,3.1006722525026733,19.95818332155286,25.382106444792687,35.25350685030665,10048.120675152339,35.09844996582059,20.216955184936523,38.23472595214844,0.20921751856803894,0.7764326333999634,0.6008905157181623,0.28767716884613037,0.9836077690124512,4.503891706466675
